,0,1,2,3,4,5,6,7
210,1613070900.0,976910.7629,47943.705,47978.07,47809.19,47810.745,1.0012807729398467,1.0
211,1613071800.0,1107098.681,48005.11,48025.42,47723.965,47938.995,0.9950704206281372,0.0
212,1613072700.0,1025605.839,47768.465,48040.2575,47729.39,48004.68,1.002967857560422,1.0
213,1613073600.0,934482.9211,47910.235,47953.235,47598.0,47768.77,1.0138295606356345,1.0
214,1613074500.0,3637719.716,48572.8125,48625.955,47900.68,47911.23,0.9960979714732392,0.0
215,1613075400.0,1279186.683,48383.28,48582.915,48262.295,48573.8,0.9721485397434816,0.0
216,1613076300.0,2737082.72,47035.735,48399.565,47001.135,48383.22,1.0041615167701747,1.0
217,1613077200.0,1496028.82,47231.475,47341.66,47013.165,47035.735,0.9942951178213256,0.0
218,1613078100.0,1916069.482,46962.025,47298.12,46548.58,47232.97,0.995581216951356,0.0
219,1613079000.0,1374469.363,46754.51,47099.635,46693.58,46963.7,1.0027241222290642,1.0
220,1613079900.0,680572.7105,46881.875,46939.94,46753.64,46754.235,1.005813760648438,1.0
221,1613080800.0,1070918.649,47154.435,47222.53,46871.265,46879.9,1.0021412620043058,1.0
222,1613081700.0,1057332.594,47255.405,47373.73,47106.615,47155.495,1.004586776898854,1.0
223,1613082600.0,942897.5286,47472.155,47479.30875,47253.71,47253.71,1.005284848138872,1.0
224,1613083500.0,1181719.622,47723.03813,47723.03813,47367.1,47472.155,1.001901112618875,1.0
225,1613084400.0,1403264.718,47813.765,47939.265,47603.865,47723.04,0.9975663911846306,0.0
226,1613085300.0,917987.4911,47697.405,47901.03,47681.57,47817.145,1.0026126159274282,1.0
227,1613086200.0,971729.3374,47822.02,47972.76,47675.325,47701.88,1.0028590908539623,1.0
228,1613087100.0,1219536.162,47958.7475,48075.62,47666.66,47822.33,1.0100590095685882,1.0
229,1613088000.0,3332807.213,48441.165,48949.72,47959.54,47964.06,1.000571621264683,1.0
230,1613088900.0,2078855.852,48468.855,48964.38,48275.27,48442.885,1.002144057250785,1.0
231,1613089800.0,1311905.916,48572.775,48707.6,48356.71,48468.855,0.9878244551603238,0.0
232,1613090700.0,1682575.84,47981.375,48603.525,47819.54,48572.505,1.00440796038046,1.0
233,1613091600.0,1257965.504,48192.875,48192.88,47746.92,47981.38,0.997248140933696,0.0
234,1613092500.0,1203839.856,48060.255,48262.225,47878.48,48192.8775,1.0063122844437675,1.0
